title,body,sentiment,source
Gavin Newsom uses three words to troll Trump White House after major Dem victories,"Governor of California Gavin Newsom trolled U.S. President Donald Trump early Wednesday morning following massive Democratic electoral wins. Democrats swept key races all over the country, wiping out the GOP in Virginia, holding New Jersey, winning statewide races in Georgia, and triumphing in dozens of legislative and local races. In California, voters passed Newsom's plan to hit back against Trump and the Texas GOP by redistricting to compensate for the Republican scheme.",0.5686274509803921,Raw Story
Opinion | Gavin Newsom wasn't on the ballot  --  but Prop 50's passage made him a big winner,"By Dan Schnur, former Republican campaign strategist and professor of politics and communications at Berkeley, Pepperdine University and USC

While many will focus on Mamdani-mania in New York City and the outcome of high-profile governors races in New Jersey and Virginia, the political event from Tuesday most likely to affect the 2028 presidential election happened on the other side of the country. Passage of California's Proposition 50, the redistricting issue on the state ballot, is poised to provide Democrats with five additional U.S. House seats next year -- helpful in their fight to win back control of Congress -- and to provide a major boost to the presidential prospects of Gov. Gavin Newsom.",0.1529411764705881,MSNBC.com
"After confirming possible White House run, California's Newsom scores a win in fight for US House","LOS ANGELES -- California Gov. Gavin Newsom, eager to raise his national profile as a Democrat willing to aggressively confront President Donald Trump, scored a campaign victory Tuesday that may help his party in the midterms as he moves toward a White House run. With Proposition 50, Newsom successfully bet he could persuade California voters to throw out independently drawn U.S. House maps in favor of new districts designed to help Democrats win five more seats.",0.1372549019607843,Newsday
A Big Win in California Propels Newsom,"At a time when Democrats have been searching for a win against President Trump, Gov. Gavin Newsom of California gave them one. California voters on Tuesday overwhelmingly supported Proposition 50, Mr. Newsom's measure to create more Democratic congressional seats, countering a similar redistricting effort pushed by Mr.",0.2392156862745098,The New York Times
"Inside the bumbling, dysfunctional tin-cup campaign to block Newsom's gerrymander","""Any attempt to undermine the nonpartisan California Redistricting Commission will be strongly opposed in the courts and at the ballot box,"" he wrote on a newly created X account. At the time, Newsom's plan to tear up California's popular independent redistricting commission, gerrymander the state's congressional seats, and then ask voters to sign off on it seemed to be a hubristic plan bordering on delusional. Polls at the time suggested the measure would be enormously difficult to pass. Even many Democrats believed the plan was unrealistic.",-0.192156862745098,POLITICO
'Trump Wasn't On The Ballot': President Reacts As Democrats Sweep Major Races,"The president made another cryptic post a short while later, saying: ""...AND SO IT BEGINS!""

In a lengthy post made on Tuesday morning, Trump reiterated his complaints about the filibuster, and said: ""The Democrats are far more likely to win the Midterms, and the next Presidential Election, if we don't do the Termination of the Filibuster (The Nuclear Option!), because it will be impossible for Republicans to get Common Sense Policies done with these Crazed Democrat Lunatics being able to block everything by withholding their votes."" The post then echoed many of the claims he made last week, saying the Democrats wanted to end the filibuster when they were in power, as they knew it would give them ""tremendous strength."" Trump noted they were blocked from doing so by former Sens. Joe Manchin, D-W.Va, and Kyrsten Sinema, D-Ariz., and added ""Well, now WE are in power, and if we did what we should be doing,"" Trump suggested that by getting rid of the filibuster, the Republicans could end the government shutdown. In his victory speech on Tuesday night, New York Mayor-elect Zohran Mamdani directly called out the president, saying: ""Donald Trump, since I know you're watching, I have four words for you: turn the volume up."" He then added: ""New York will remain a city of immigrants, a city built by immigrants, powered by immigrants, and as of tonight led by an immigrant...So hear me, President Trump, when I say this: to get to any of us, you will have to get through all of us."" After the result of the California redistricting ballot measure was called, Governor Gavin Newsom said, ""We're proud of the work the people of California did today to send a powerful message to a historic president. Donald Trump is a historic president; he is the most historically unpopular president in modern history.""

California Voters Approve New Congressional Map Favoring Democrats (Forbes)",0.02745098039215677,Forbes
"After Confirming Possible White House Run, California's Newsom Scores a Win in Fight for US House","LOS ANGELES (AP) -- California Gov. Gavin Newsom, eager to raise his national profile as a Democrat willing to aggressively confront President Donald Trump, scored a campaign victory Tuesday that may help his party in the midterms as he moves toward a White House run. With Proposition 50, Newsom successfully bet he could persuade California voters to throw out independently drawn U.S. House maps in favor of new districts designed to help Democrats win five more seats.",0.1372549019607843,U.S. News & World Report
Seven election takeaways - from Trump the foil to post-cancellation politics,"Heading into the midterms, Democrats showed signs of rebuilding and shoring up their battled coalition following last year's sweeping setbacks -- almost every single county in New Jersey and Virginia trended leftward compared to the 2024 margins. Here are seven takeaways from Tuesday's elections:

Trump remains off-year gold for Democrats

In the blue states of California, New Jersey and Virginia, Newsom, Sherrill and Spanberger effectively used Trump as a foil for their electoral efforts. Trump wasn't on the ballot Tuesday -- a fact he quickly trotted out on Truth Social to rationalize the wake of setbacks for his party. One would be forgiven for thinking he was.",0.192156862745098,POLITICO
AP Race Call: California voters approve new US House map with up to 5 more Democratic seats,"WASHINGTON -- California voters on Tuesday approved a ballot measure that would implement a new congressional map drawn to elect more Democrats to the U.S. House. The new map, drawn and passed by the Democratic-controlled state Legislature and pushed by Gov. Gavin Newsom, could help flip five seats from Republican to Democratic in next year's midterm elections.",0.1137254901960785,Newsday
California voters approve new U.S. House map to boost Democrats in 2026,"California Governor Gavin Newsom announces that California is suing the White House to restore SNAP funding before the cutoff during a news conference in Sacramento, California, U.S., Oct. 28, 2025. California voters approved new congressional district boundaries Tuesday, delivering a victory for Democrats in the state-by-state redistricting battle that will help determine which party wins control of the U.S. House in 2026 and, with it, the power to thwart or advance President Donald Trump's agenda.",0.192156862745098,CNBC
"Defeated in California, GOP megadonor calls for nationwide commitment to 'fair and impartial maps'","Charles Munger Jr., the good-government philanthropist and Republican megadonor who bankrolled the failed opposition to Gavin Newsom's redistricting campaign in California, called Tuesday for a renewed push for independent map-drawing across the country. In a statement, the multi-millionaire and physicist who contributed upwards of $30 million to defeat Proposition 50, called for a nationwide commitment to ""fair and impartial maps"" and an end to the gerrymandering wars. Although he did not explicitly offer his fortune moving forward, Munger said he ""looked forward to serving as a resource to all states and our nation.""

""For what looms for the people of California, I am saddened by the passage of Proposition 50,"" he said. ""But I am content in this, at least: that our campaign educated the people of California so they could make an informed, if in my view unwise, decision about such a technical but critical issue as redistricting reform.""",-0.2941176470588235,POLITICO
AP Race Call: California Voters Approve New US House Map With up to 5 More Democratic Seats,"WASHINGTON (AP) -- California voters on Tuesday approved a ballot measure that would implement a new congressional map drawn to elect more Democrats to the U.S. House. The new map, drawn and passed by the Democratic-controlled state Legislature and pushed by Gov. Gavin Newsom, could help flip five seats from Republican to Democratic in next year's midterm elections.",0.1058823529411765,U.S. News & World Report
"California voters pass Prop 50 to redraw the state's congressional maps, CBS News projects","Cecilio Padilla is a digital producer for CBS Sacramento and a Sacramento-area native who has been covering Northern California for more than a decade. California voters have passed Proposition 50, CBS News projects, approving a measure backed by Gov. Gavin Newsom and legislative Democrats that will redraw the state's congressional districts. The measure is intended to make several Republican-held congressional districts in California more favorable to Democrats in the 2026 midterm elections in an effort to counter recent redistricting in states including Texas that favors Republicans.",0.08235294117647052,CBS News
Prop. 50 win gives Newsom's presidential prospects a huge boost,"Ever since the Sept. 30 deadline for filing quarterly campaign fundraising reports, it's been obvious that Gov. Gavin Newsom's pet ballot measure, Proposition 50, was going to win by a landslide. Now it's become clear that the big margin by which the anti-Donald Trump redistricting plan passed will give Newsom a big leg up on the 2028 presidential campaign he has finally admitted he's considering.",0.192156862745098,Daily News
"Proposition 50 Passes in California, Approving Gavin Newsom's Plan to Gerrymander Districts","The amendment, also known as the Election Rigging Response Act, was introduced back in August

Californians voted in favor of Proposition 50, an amendment that allows temporary changes to Congressional district maps as a response to partisan redistricting in Texas. CNN and AP News called in favor of the ballot measure at 8 p.m. PT on Tuesday, right as polls closed in the Golden State. California Gov.",0.1294117647058823,TheWrap
California voters pass Gavin Newsom's scheme to fight back against Trump's gerrymandering,"California Governor Gavin Newsom, along with local congressional representatives, state officials and supporters, speaks as he announces the redrawing of California's congressional maps, calling on voters to approve a ballot measure, in response to a similar move in Texas being supported by U.S. President Donald Trump, in Los Angeles, California, U.S., August 14, 2025. REUTERS/Mike Blake

California voters handed Democrats yet another victory on an already action-packed election night, passing Proposition 50. The ballot measure, passed and championed by Gov.",-0.0117647058823529,Raw Story
Californians approve Democrats' anti-Trump redistricting push,"California voters approved Gavin Newsom's plan to oust Republican incumbents with a new congressional map that could give Democrats up to five more seats in next year's midterm elections, buoying their prospects of retaking the House. The victory gives Democrats a jolt of momentum amid a national redistricting war while delivering a blow to President Donald Trump. It also bolsters Newsom's presidential prospects by handing the California governor a win in the nationalized campaign he led. Conceived in response to Texas drawing new Republican-friendly lines at Trump's behest, Proposition 50 catapulted an off-year ballot initiative into the center of American politics.",0.1529411764705881,POLITICO
How Newsom and allies delivered a redistricting counterpunch against Trump,"Democratic officials in Washington and Texas wanted Gavin Newsom's help. They reached out to the California governor's team in early July to ask if he could use his growing social media megaphone to push back on President Donald Trump and Texas Republicans, who were barreling toward redrawing the congressional map to their advantage. Newsom was happy to oblige. California ""could gerrymander like no other state,"" Newsom said July 9 as he sipped beers with a liberal interviewer on a swing through the South.",0.1843137254901961,Washington Post
"California voters pass congressional redistricting proposition, in victory for Newsom, Democrats","Paul Gigot hosts a 'Journal Editorial Report' panel to discuss California's upcoming special election to vote on Gov. Gavin Newsom's Prop 50, which some criticize as gerrymandering, and the upcoming Pennsylvania Supreme court justice retention vote. California voters have passed a ballot initiative that will have a huge impact on next year's battle for the U.S. House majority.",0.1686274509803922,Fox News
See Live Results For California's Prop 50 Ballot Measure,"It's a direct rebuke of GOP efforts to secure more seats in Congress. Californians will make the call about a major redistricting initiative prompted by Republican efforts in Texas to redraw district lines in order to gain more GOP seats in Congress. Proposition 50, which is being pushed hard by Gov. Gavin Newsom (D), would pause the use of maps drawn by the nonpartisan California Citizens Redistricting Commission until 2031, and allow for new maps to be used that would help secure five additional Democratic seats in Congress.",0.2470588235294118,HuffPost
"Newsom's Prop 50 vanity project passes, with Dems looking to flip 5...","California Gov. Gavin Newsom's costly Prop 50 vanity project coasted to victory Tuesday, paving the way for Democrats to flip five crucial congressional seats in the 2026 midterms. The Associated Press called the results promptly at 8 p.m. local time, right when polls closed.",0.03529411764705892,New York Post
"California voters pass Prop 50 to redraw the state's congressional maps, CBS News projects","Cecilio Padilla is a digital producer for CBS Sacramento and a Sacramento-area native who has been covering Northern California for more than a decade. California voters have passed Proposition 50, CBS News projects, approving a measure backed by Gov. Gavin Newsom and legislative Democrats that will redraw the state's congressional districts. The measure is intended to make several Republican-held congressional districts in California more favorable to Democrats in the 2026 midterm elections in an effort to counter recent redistricting in states including Texas that favors Republicans.",0.2627450980392156,CBS News
California Approves New House Maps in a Major Win for Democrats and Newsom,"California voters agreed Tuesday to aggressively redraw the state's congressional district lines to wipe out as many as five Republican seats, according to The Associated Press, delivering a major victory for national Democrats hoping to wrest control of the House of Representatives in 2026. Gavin Newsom, the state's Democratic governor, had championed the ballot measure, successfully selling it as an emergency response to President Trump's efforts to press Republican states across the country to redraw their own boundaries for political advantage. It's now possible that Democrats could hold as many as 48 of California's 52 seats after 2026, up from the party's current 43 seats. Redistricting wars have spread nationwide since the summer, when Republicans carved as many as five new congressional seats for the party in Texas.",0.3019607843137255,The New York Times
Californians green-light Democrats' redistricting effort,"The proposition marks Democrats' first foray into what some have described as the ""redistricting arms race,"" as both parties gear up for 2026. Voters in California have given Gov. Gavin Newsom the green light to redraw the state's congressional maps ahead of next year's midterm elections. NBC News' Decision Desk projected resounding approval for Proposition 50, which will allow the state to temporarily scrap its independent redistricting commission and use a more Democratic-friendly congressional map in 2026.",0.2392156862745098,MSNBC.com
What to know about California's Prop 50,"Voters in California are deciding whether the state will redraw its congressional maps to favor Democrats ahead of next year's midterm elections. The ballot measure, known as Proposition 50, is backed by Democratic Gov. Gavin Newsom. CBS News investigative correspondent Julie Watts has more.",0.1058823529411765,CBS News
Gavin Newsom's Wife Proves Her Husband Isn't The Only One With Brutal Trump Clapbacks,"California Gov. Gavin Newsom's wife just proved that she and her husband reside in a house that claps back. During a Monday press conference in San Francisco to urge voters to support Prop. 50, a California measure funding affordable housing and homelessness programs, California First Partner Jennifer Siebel Newsom shifted her focus toward the ""fight for democracy"" and how she plans to raise her four children -- Montana, 16; Hunter, 14; Brooklyn, 12; and Dutch, 9 -- during President Donald Trump's time in office.",0.223529411764706,HuffPost
Report: Democrat-Run California to Spend Billions on Illegals' Healthcare While Undercutting Police,"Democrat-controlled California will reportedly keep rolling out the red carpet for illegal aliens in the 2025-2026 budget period while shoving state police officers to the side. Per the Daily Caller, Gov. Gavin Newsom (D) is doing what many Democrats in other states have done when it comes to illegals and health care, the outlet reported Tuesday. The article stated:

Democratic California Gov.",0.06666666666666665,Breitbart
Pouring one out for the Prop 50 ad war,"DRIVING THE DAY: Sen. Alex Padilla announced this afternoon that he won't run for California governor, ending months of speculation. ""It is with a full heart and even more commitment than ever that I am choosing to not run for governor of California next year,"" Padilla said at a Capitol Hill news conference on the federal government shutdown. ""I choose not just to stay in the Senate, I choose to stay in this fight.""

Had he elected to run, Padilla would have upended a still-crowded field vying to succeed Gavin Newsom.",0.0980392156862746,POLITICO
How to watch tonight's election results like a pro,"In New York City -- where a 34-year-old democratic socialist appears poised to defeat a 67-year-old, scandal-plagued former Democratic governor for mayor -- the contest is stress testing the party's tolerance of its far-left flank and its appetite for younger leaders as it contends with an ongoing identity crisis. And in California, a redistricting ballot measure heavily promoted by Gov. Gavin Newsom is giving Democrats their best chance at countering Trump's aggressive gerrymandering campaign and turbocharging similar efforts in other blue states. Polls favor Democrats in these contests, leaving them bullish that ""we are writing our party's comeback story,"" as Rep.",0.2313725490196079,POLITICO
Sen. Alex Padilla says he won't run for California governor,"WASHINGTON -- U.S. Sen. Alex Padilla announced Tuesday that he will not run for California governor next year, ending months of speculation about the possibility of the Democrat vying to succeed Gov. Gavin Newsom.",0.1686274509803922,Los Angeles Times
The 2025 election that may determine if Republicans hold House in 2026 midterms,"Paul Gigot hosts a 'Journal Editorial Report' panel to discuss California's upcoming special election to vote on Gov. Gavin Newsom's Prop 50, which some criticize as gerrymandering, and the upcoming Pennsylvania Supreme court justice retention vote. It's Election Day in California, where a ballot initiative will make a huge impact on next year's battle for the U.S. House majority whether it passes or fails.",0.1529411764705881,Fox News
It's Election Day. Here's what's at stake in LA County as voters decide on Proposition 50,"Related: Southern California's guide to Prop. 50, the 2025 redistricting election

Backed by Gov. Gavin Newsom and prominent Democrats across the country, the changes to congressional districts are meant to give the state's Democratic Party a boost in the upcoming midterm elections, a counter to similar gerrymandering efforts in Republican-led states at the behest of President Donald Trump. For those who haven't yet cast a ballot, there's still time.",0.09019607843137245,Daily News
What experts are watching in Prop 50 results,"DECISION DAY -- Polling suggests Democrats are cruising toward a decisive victory in Proposition 50, their effort to gerrymander the state's congressional map ahead of the midterms. Republicans, dramatically outspent, appear to have all but abandoned their effort to defeat the measure. Meanwhile, a rally that Gov. Gavin Newsom and former House Speaker Nancy Pelosi headlined on Monday in San Francisco felt almost like an early victory lap, with hundreds of union members cheering as Pelosi predicted they would ""win big.""

But even if the outcome seems likely, the blockbuster election, one of several off-year contests across the country today, could offer key insights for both parties ahead of the midterm elections.",0.2313725490196079,POLITICO
Gavin Newsom's gamble on Prop. 50 may be his most calculated yet,"SACRAMENTO -- Gov. Gavin Newsom stepped to the microphone at the state Democratic headquarters in mid-August with the conviction of a man certain he was on the right side of history, bluntly saying California has a moral obligation to thwart President Trump's attempt to tilt the balance of Congress. Over the next 2½ months, Newsom became the public face of Proposition 50, a measure designed to help Democrats win control of the U.S. House of Representatives by temporarily redrawing California's congressional districts.",0.1058823529411765,Los Angeles Times
A Guide to the California Special Election and Prop. 50 Ballot Measure,"Kevin Yamamura reported from Sacramento, and Soumya Karlamangla from San Francisco. Millions of Californians will vote Tuesday in a special election to decide only one question: whether the state should redraw its voting district maps to help Democrats flip as many as five House seats in the 2026 midterms. The measure, Proposition 50, came together at a breakneck pace this summer as the brainchild of Gov. Gavin Newsom, House Democrats and state lawmakers.",0.223529411764706,The New York Times
Trump administration backs order to break up Delta-Aeroméxico alliance over antitrust concerns,"Transportation Secretary Sean Duffy criticizes California Gov. Gavin Newsom's refusal to adhere to English language rule and describes how his department is handling the government shutdown on 'The Bottom Line.'

The Trump administration is defending an order by the Transportation Department that requires Delta Air Lines and Aeroméxico to dissolve their joint venture, saying the agreement gives them excessive control over U.S.-Mexico flights. In a court filing Monday, the government said the Transportation Department ""validly decided to no longer authorize legalized collusion"" between two airlines that together control nearly 60% of operations at Mexico City International Airport, one of the largest international gateways to and from the United States. The joint venture, first approved in 2016 under antitrust immunity, allowed Delta and Aeroméxico to coordinate on ""prices, capacity and operations,"" according to the department's Final Order 2025-9-8 issued in September.",0.192156862745098,Fox Business
California voters take up Democrats' push for new congressional maps that could shape House control - The Boston Globe,"""God help us if we lose in California,"" Democratic Gov. Gavin Newsom says. Democrats need to gain just three seats in the 2026 elections to take control of the House. Heavily Democratic California and its 52 congressional districts represent by far the Democrats' best opportunity in an unprecedented state-by-state redistricting battle, which started when Texas Republicans heeded Trump's demand that they redraw their boundaries to help the GOP retain its House majority.",0.1764705882352942,The Boston Globe
Newsom rallies supporters in final Prop. 50 push ahead of California special election,"Richard Ramos is a web producer for CBS Sacramento who was born and raised in Sacramento. He graduated with a BA in Journalism from CSUS. It's the final push for California's Proposition 50, a ballot measure backed by Gov. Gavin Newsom and other legislative Democrats that aims to redraw the state's congressional districts.",0.2156862745098038,CBS News
American Arab group sues over California's new antisemitism law,"SAN FRANCISCO -- The American-Arab Anti-Discrimination Committee is challenging a new California law designed to protect Jewish students from discrimination, arguing it is unconstitutionally vague and violates their free speech rights. The federal complaint, filed Sunday in San Jose, seeks to invalidate legislation Gov. Gavin Newsom signed last month, creating an Office of Civil Rights to help schools identify and prevent antisemitism. State lawmakers approved the legislation as political tensions have flared in the U.S.",-0.192156862745098,Newsday
Douglas Schoen: Newsom's Proposition 50 gamble seemingly pays off,"If the polling is correct, California Gov. Gavin Newsom is well on his way to boosting his front-runner status for Democrats' 2028 presidential nomination. Indeed, after taking a leading role in the campaign to pass Proposition 50 - a ballot measure which would allow California to redraw Congressional districts to give Democrats more seats - it now looks like Newsom's efforts have paid off. More than 6-in-10 (62%) California likely voters will vote yes on Prop.",0.2156862745098038,Daily News
California's constitutionally questionable climate lawsuit,"California Gov. Gavin Newsom hypocritically flipped on climate change to protect his 2028 presidential campaign. For years, Newsom viciously demonized America's energy producers and pushed ineffective green policies that caused oil refinery closures and perennially high gasoline and energy prices. But even higher gas prices would quickly sink Newsom's presidential campaign, so last month he signed an energy and climate legislation package with the purported goal of increasing oil drilling permits and importing oil, including foreign oil, to increase supply and thus mitigate surging energy costs.",0.08235294117647052,Daily News
California law to protect Jewish students faces challenge over free speech concerns,"SAN FRANCISCO (AP) -- The American-Arab Anti-Discrimination Committee is challenging a new California law designed to protect Jewish students from discrimination, arguing it is unconstitutionally vague and violates their free speech rights. The federal complaint, filed Sunday in San Jose, seeks to invalidate legislation Gov. Gavin Newsom signed last month, creating an Office of Civil Rights to help schools identify and prevent antisemitism. State lawmakers approved the legislation as political tensions have flared in the U.S.",-0.2156862745098039,Boston Herald
California law to protect Jewish students faces challenge over free speech concerns,"SAN FRANCISCO (AP) -- The American-Arab Anti-Discrimination Committee is challenging a new California law designed to protect Jewish students from discrimination, arguing it is unconstitutionally vague and violates their free speech rights. The federal complaint, filed Sunday in San Jose, seeks to invalidate legislation Gov. Gavin Newsom signed last month, creating an Office of Civil Rights to help schools identify and prevent antisemitism. State lawmakers approved the legislation as political tensions have flared in the U.S.",-0.2156862745098039,Daily News
Newsom's obscene $250M redistricting proves the urgent need for The...,"Governor Gavin Newsom will soon almost certainly be celebrating the passage of Proposition 50, a referendum to cast aside the state's ""independent"" congressional map in favor of one drawn by Democrats, for Democrats. Prop 50 is certainly good for Newsom and his party, but it is bad for California. And it highlights the lack of political accountability in the once-Golden State, which suffers some of the worst governance in America. Newsom sold Prop 50 to the electorate using the same tactics he deployed to survive the 2021 recall vote: he told Democrats that if he lost, President Donald Trump and his supporters would win.",0.05882352941176472,New York Post
Column: California's sleazy redistricting beats having an unhinged president,"SACRAMENTO -- While President Trump was pushing National Guard troops from city to city like some little kid playing with his toy soldiers, California Gov. Gavin Newsom was coaxing voters into fighting the man's election-rigging scheme. It turned out to be an easy sell for the governor. By the end, Californians appeared ready to send a loud message that they not only objected to the president's election rigging but practically all his policies.",-0.08235294117647063,Los Angeles Times
Gavin Newsom's mountain top moment,"APEX GOVERNOR -- Gavin Newsom could have been humiliated had his gerrymandering campaign gone differently. Instead, he's rocketing toward the 2028 primary with the wind at his back. Polling suggests Proposition 50 will pass comfortably on Tuesday -- delivering the governor a victory on the national stage and saving him from the sort of agonizing near-loss he endured during his last signature ballot measure campaign. More than that, his team parlayed the campaign into an explosion of new, small-dollar donors outside California who could supercharge his expected presidential campaign.",0.02745098039215677,POLITICO
The key players behind Gavin Newsom's Prop 50 campaign,"Illustration by Bill Kuchman/POLITICO (source images via AP, Scott Duncan/Capitol Weekly, Drew Alitzer, Equality California, Getty Images, Kelly M. Grow, KQED, LinkedIn, The Office of Mayor Bill de Blasio, WETA, WENN.com/Alamy)

SACRAMENTO, California -- To win the most nationally pivotal campaign of his career, Gavin Newsom turned to a cast of characters familiar to him. The coterie of advisers guiding Proposition 50, Democrats' mid-cycle congressional redistricting push, has been in the trenches with the California governor for years. Many of them worked for his gubernatorial campaigns or helped him stave off a recall attempt in 2021.",0.08235294117647052,POLITICO
Gavin's big gamble: The California governor's redistricting battle with Trump sets up 2028,"Gov. Gavin Newsom warned that the US may not see a presidential election in 2028, describing authoritarian actions by the Trump administration. Gavin Newsom's 2028 presidential ambitions are about to get a self-imposed stress test after months of putting his political muscle behind one of the Democratic Party's more daring campaigns of 2025. California voters are set decide on a Nov.",0.01960784313725483,USA Today
California law seeking to shield Jewish students from antisemitism challenged on free speech grounds,"The American-Arab Anti-Discrimination Committee is challenging a new California law designed to protect Jewish students from discrimination that plaintiff teachers and students say is unconstitutionally vague and violates their free speech rights. The federal complaint, filed Sunday in San Jose, seeks to invalidate legislation Gov. Gavin Newsom signed last month creating an Office of Civil Rights to help schools identify and prevent antisemitism. State lawmakers approved the legislation as political tensions have flared in the U.S.",-0.1607843137254902,CBS News
What to know about California's Proposition 50  --  Gavin Newsom's...,"That will be the question facing Californians on Tuesday in a special election that could reshape the balance of power in the state and the country for years to come. Proposition 50, backed by Democratic Governor Gavin Newsom, would temporarily redraw the state's electoral maps in a way that could help Democrats flip five Congressional seats in the 2026 midterms. The new maps were hastily hashed out in August in response to a similar redistricting scheme in Texas designed to hand more seats to the Republicans. It's a fight-fire-with-fire strategy meant to balance the scales in Washington.",0.2627450980392156,New York Post
Newsom dabbles in honesty about his presidential ambitions,"Like George Washington, Gavin Newsom cannot tell a lie. Technically, historians think Washington never actually said that and Newsom says things that aren't true all the time, but Newsom is dying to follow Washington's footsteps to the presidency and he's finally being somewhat honest about it. When asked the other day if he was considering running, California's governor told CBS News: ""Yeah, I'd be lying otherwise. I'd just be lying.",0.03529411764705892,Daily News
California law to protect Jewish students faces challenge over free speech concerns,"SAN FRANCISCO -- The American-Arab Anti-Discrimination Committee is challenging a new California law designed to protect Jewish students from discrimination, but that plaintiff teachers and students say is unconstitutionally vague and violates their free speech rights. The federal complaint, filed Sunday in San Jose, seeks to invalidate legislation Gov. Gavin Newsom signed last month, creating an Office of Civil Rights to help schools identify and prevent antisemitism. State lawmakers approved the legislation as political tensions have flared in the U.S.",-0.192156862745098,ABC News
California Law to Protect Jewish Students Faces Challenge Over Free Speech Concerns,"SAN FRANCISCO (AP) -- The American-Arab Anti-Discrimination Committee is challenging a new California law designed to protect Jewish students from discrimination, but that plaintiff teachers and students say is unconstitutionally vague and violates their free speech rights. The federal complaint, filed Sunday in San Jose, seeks to invalidate legislation Gov. Gavin Newsom signed last month, creating an Office of Civil Rights to help schools identify and prevent antisemitism. State lawmakers approved the legislation as political tensions have flared in the U.S.",-0.003921568627450966,U.S. News & World Report
Gov. Newsom Brutally Shreds Trump For Being 'Underwater' In 'Every Core Category',"The California governor said ""people are starting to realize"" Trump hasn't followed through on his promises. California Gov. Gavin Newsom (D) has beefed up his list of grievances with President Donald Trump once again. Appearing on NBC's ""Meet the Press"" Sunday, Newsom discussed his hopes for ""a remarkable moment"" for the Democratic party amid the looming Nov.",0.09019607843137245,HuffPost
Is mega-phony Gavin Newsom the best the Democrats can do?,"Gavin Newsom admits he has an eye on a 2028 presidential run, and the sad thing is: The California governor might be the best Democrats can manage. Unlike ex-Veep Kamala Harris and others (Pete Buttigieg), he can pretend he was unaware of President Joe Biden's sagging faculties without triggering open laughter. Unlike Pennsylvania's Gov. Josh Shapiro, he's toed the far-left regularly enough to (perhaps) be acceptable to the party's base, who may find running a white male non-socialist acceptable if it can get them back to power.",-0.06666666666666665,New York Post
Newsom says he saw nothing to suggest Biden couldn't serve through 2029 in NBC interview,"California Gov. Gavin Newsom said Sunday during an interview on ""Meet the Press"" that former President Joe Biden could have served through 2029. Gov. Gavin Newsom, D-Calif., was pressed by NBC News host Kristen Welker on whether he thought former President Joe Biden could have served through 2029, his defense of the former president and Kamala Harris' failed campaign during ""Meet the Press"" on Sunday.",0.1058823529411765,Fox News
Newsom: Tuesday's elections will mark turning point in Trump presidency,"Gov. Gavin Newsom of California said Sunday that he is ""deeply confident"" that voters this week will sign off on new congressional maps that favor Democrats, framing it as part of a broader rejection of President Trump's failed leadership. Speaking on NBC's ""Meet the Press,"" Mr. Newsom predicted that the passage of Proposition 50 in his state on Tuesday would be just one piece of what he expects to be a big election night for Democrats.",0.2549019607843137,Washington Times
Gavin Newsom has high hopes  --  but rock-bottom results,"When New York was the most populous and economically dominant state in the 19th and much of the 20th century, it was natural its governors would be quadrennial contenders for the presidency. The Empire State sent four of its governors on to the White House (Martin Van Buren, Grover Cleveland, Theodore Roosevelt and Franklin Roosevelt) but supplied nominees or serious contenders in numerous other cycles (Samuel Tilden, Al Smith, Tom Dewey, Averell Harriman and Nelson Rockefeller, to name a few). After California became the most populous and prosperous state in the early 1960s, it was expected its governors would become top contenders for the Oval Office every four years. But so far California has only sent Ronald Reagan from Sacramento to the White House.",-0.003921568627450966,New York Post
Newsom: I Do Not Trust the Justice Department,"Sunday on NBC's ""Meet the Press,"" Gov. Gavin Newsom (D-CA) said he did not trust the Justice Department under President Donald Trump. Host Kristen Welker said, ""One of the biggest battles you're having with him is your fight over the deployment of U.S. troops to cities across this country including here in California.",0.02745098039215677,Breitbart
Newsom claims he 'never had' concerns about Biden's capacity --...,"California Gov. Gavin Newsom claimed Sunday that he ""never had"" any doubt about former President Joe Biden's mental capacity to run the country -- except after that one little infamous California fundraiser. At the June 2024 fundraiser in Los Angeles, the then-prez didn't recognize megawatt celeb, co-host and longtime pal George Clooney -- leaving the actor ""shaken to the core,'' a book co-authored by CNN's Jake Tapper has said. Newsom, asked on NBC's ""Meet the Press"" whether he ever had concerns about Biden's decline in the Oval Office, insisted, I never had that.",-0.0980392156862745,New York Post
Newsom: Trump Is Trying to Rig the Election  --  He Knows GOP Will Lose,"Sunday on NBC's ""Meet the Press,"" Gov. Gavin Newsom (D-CA) accused President Donald Trump of attempting to ""rig"" the 2026 midterm elections. Newsom said, ""This is a historically unpopular president. His policies are even more unpopular than the president himself.",0.04313725490196085,Breitbart
The water war Trump hasn't blown up,"The seven states that share the West's most important river are locked in battle over who must make sharp cuts in their water use to avoid a catastrophe that could hit as soon as next summer, in which federal dam managers would have to decide between cutting water deliveries to Arizona, California and Nevada or losing hydropower production that is critical to the stability of the region's electrical grid and potentially damaging one of the nation's largest dams. The problem has all the trappings of temptation for Trump: The region is home to two political swing states and one of Trump's favorite Democratic foes, California Gov. Gavin Newsom. There are flailing state and local officials, irate farmers and ranchers, dilapidated dams that were once the pride of American engineering, and an international treaty with Mexico.",-0.3411764705882353,POLITICO
